,id,title,condition,thumbnail_id,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,thumbnail,currency_id,order_backend,price,original_price,sale_price,available_quantity,official_store_id,use_thumbnail_id,accepts_mercadopago,variation_filters,stop_time,variations_data,winner_item_id,catalog_listing,discounts,promotions,inventory_id,official_store_name,store_pick_up,free_shipping,logistic_type,mode,tags,benefits,promise,id_seller,nickname,0,1,2,3,4,5,6,7,8,9,quantity,amount,rate,currency_id,id_differential_pricing
496,MCO2202188060,X2 Creatina Monohidratada - G A - g a $142,new,913660-MCO74360601958_022024,,gold_pro,https://articulo.mercadolibre.com.co/MCO-2202188060-x2-creatina-monohidratada-g-a-_JM,buy_it_now,MCO,MCO8830,MCO-SUPPLEMENTS,http://http2.mlstatic.com/D_913660-MCO74360601958_022024-I.jpg,COP,47,102000,,,50,,True,True,['FLAVOR'],2044-02-02T04:00:00.000Z,"{'181680496651': {'thumbnail': 'http://http2.mlstatic.com/D_913660-MCO74360601958_022024-O.jpg', 'ratio': '1.74', 'name': '', 'pictures_qty': 2}}",,False,,[],,,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,524461704,ORMA509452,"{'id': 'BRAND', 'name': 'Marca', 'value_id': None, 'value_name': 'Raw Series Pro', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'Raw Series Pro', 'struct': None, 'source': 6402814585011704}], 'source': 6402814585011704, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6402814585011704}], 'source': 6402814585011704, 'value_type': 'list'}","{'id': 'LINE', 'name': 'Línea', 'value_id': '13049159', 'value_name': 'Creatina', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13049159', 'name': 'Creatina', 'struct': None, 'source': 6402814585011704}], 'source': 6402814585011704, 'value_type': 'string'}","{'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359392', 'value_name': 'Pack', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359392', 'name': 'Pack', 'struct': None, 'source': 6402814585011704}], 'source': 6402814585011704, 'value_type': 'list'}","{'id': 'SERVING_WEIGHT', 'name': 'Peso de la porción', 'value_id': None, 'value_name': '5 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '5 g', 'struct': {'number': 5, 'unit': 'g'}, 'source': 6402814585011704}], 'source': 6402814585011704, 'value_type': 'number_unit', 'value_struct.number': 5, 'value_struct.unit': 'g'}","{'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': None, 'value_name': '2', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '2', 'struct': None, 'source': 6402814585011704}], 'source': 6402814585011704, 'value_type': 'number'}",,,,,12.0,8500.0,0.0,COP,33602181.0
497,MCO2169314874,Talonera Ortopédica 100% Silicona Punto Azul (par) Color Blanco Tamaño De La Plantilla Talla 39-40,new,747001-MLU73305013380_122023,MCO28824542,gold_special,https://www.mercadolibre.com.co/talonera-ortopedica-100-silicona-punto-azul-par-color-blanco-tamano-de-la-plantilla-talla-39-40/p/MCO28824542,buy_it_now,MCO,MCO180864,MCO-ORTHOTIC_INSERTS,http://http2.mlstatic.com/D_747001-MLU73305013380_122023-I.jpg,COP,48,38097,45900.0,,1,2026.0,True,True,,2044-01-17T04:00:00.000Z,,,True,,[],,Biosmedic,False,False,cross_docking,me2,['self_service_in'],,,193807831,BIOSMEDIC.COM,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '13611992', 'value_name': 'AP!', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13611992', 'name': 'AP!', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'GENDER', 'name': 'Género', 'value_id': '110461', 'value_name': 'Sin género', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '110461', 'name': 'Sin género', 'struct': None, 'source': 7571550481372610}], 'source': 7571550481372610, 'value_type': 'list'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'list'}","{'id': 'LENGTH', 'name': 'Largo', 'value_id': '13048060', 'value_name': '0 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': '13048060', 'name': '0 cm', 'struct': {'unit': 'cm', 'number': 0}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 0, 'value_struct.unit': 'cm'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '20932004', 'value_name': 'Talonera Punto Azul', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '20932004', 'name': 'Talonera Punto Azul', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}",,,,,,36.0,1058.25,0.0,COP,
498,MCO1368563533,Kit Tensiometro Manual + Fonendoscopio Rappaport + Estuche Color Azul Cielo,new,835590-MLU74966393867_032024,MCO27749314,gold_special,https://www.mercadolibre.com.co/kit-tensiometro-manual-fonendoscopio-rappaport-estuche-color-azul-cielo/p/MCO27749314,buy_it_now,MCO,MCO180836,MCO-ANEROID_AND_MERCURY_SPHYGMOMANOMETERS,http://http2.mlstatic.com/D_835590-MLU74966393867_032024-I.jpg,COP,49,65500,,,1,,True,True,,2043-11-30T04:00:00.000Z,,,True,,[],QHGI80359,,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,52773616,BACATÁ COMMERCE,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '9837740', 'value_name': 'GMD', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '9837740', 'name': 'GMD', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'list'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '3647049', 'value_name': 'Rappaport', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '3647049', 'name': 'Rappaport', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '23.2 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '23.2 cm', 'struct': {'number': 23.2, 'unit': 'cm'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 23.2, 'value_struct.unit': 'cm'}","{'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '600 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '600 g', 'struct': {'number': 600, 'unit': 'g'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 600, 'value_struct.unit': 'g'}",,,,,,36.0,1819.44,0.0,COP,
499,MCO821483521,Prueba Antidoping Inmediat 5 Drogas Thc Coc Opi Amp Bzo,new,821347-MCO47892135730_102021,,gold_pro,https://articulo.mercadolibre.com.co/MCO-821483521-prueba-antidoping-inmediat-5-drogas-thc-coc-opi-amp-bzo-_JM,buy_it_now,MCO,MCO180833,MCO-PREGNANCY_AND_OVULATION_TESTS,http://http2.mlstatic.com/D_821347-MCO47892135730_102021-I.jpg,COP,50,17389,,,500,,True,True,,2044-02-28T19:40:25.081Z,,,False,,[],,,False,False,xd_drop_off,me2,[],,,498862990,ORGANIZACIONDEMEDIDASPREVEN,"{'id': 'BRAND', 'name': 'Marca', 'value_id': None, 'value_name': 'INMEDIAT', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'INMEDIAT', 'struct': None, 'source': 4954751883138633}], 'source': 4954751883138633, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 4954751883138633}], 'source': 4954751883138633, 'value_type': 'list'}","{'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 4954751883138633}], 'source': 4954751883138633, 'value_type': 'list'}","{'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': None, 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 4954751883138633}], 'source': 4954751883138633, 'value_type': 'number'}",,,,,,,,,,,
500,MCO1743203830,2-5 Htp L Tryptophan Triptofano - Unidad a $936,new,770443-MLA73944375711_012024,,gold_special,https://articulo.mercadolibre.com.co/MCO-1743203830-2-5-htp-l-tryptophan-triptofano-_JM,buy_it_now,MCO,MCO8830,MCO-SUPPLEMENTS,http://http2.mlstatic.com/D_770443-MLA73944375711_012024-I.jpg,COP,1,93600,,,50,,True,True,['FLAVOR'],2043-07-22T04:00:00.000Z,"{'179191218647': {'thumbnail': 'http://http2.mlstatic.com/D_770443-MLA73944375711_012024-O.jpg', 'ratio': '1.04', 'name': '', 'pictures_qty': 4}}",,False,,[],,,False,True,cross_docking,me2,['mandatory_free_shipping'],,,50943943,JCVITAMINS,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '11010934', 'value_name': 'Naturally', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11010934', 'name': 'Naturally', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'list'}","{'id': 'LINE', 'name': 'Línea', 'value_id': None, 'value_name': 'Promo 2 5-Htp L Tryptophan (Triptofano) 200 Mg x 60 Capsulas Americano Naturally', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'Promo 2 5-Htp L Tryptophan (Triptofano) 200 Mg x 60 Capsulas Americano Naturally', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'string'}","{'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'list'}","{'id': 'SERVING_WEIGHT', 'name': 'Peso de la porción', 'value_id': None, 'value_name': '1 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '1 g', 'struct': {'number': 1, 'unit': 'g'}, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'number_unit', 'value_struct.number': 1, 'value_struct.unit': 'g'}","{'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': None, 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'number'}",,,,,36.0,2600.0,0.0,COP,
501,MCO1379414297,Fonendoscopio 3m Littmann Classic Iii 5873 Gris Smoke,new,753054-MLU72468830631_102023,MCO27881467,gold_special,https://www.mercadolibre.com.co/fonendoscopio-3m-littmann-classic-iii-5873-gris-smoke/p/MCO27881467,buy_it_now,MCO,MCO166744,MCO-STETHOSCOPES,http://http2.mlstatic.com/D_753054-MLU72468830631_102023-I.jpg,COP,2,650000,,,1,,True,True,,2044-01-04T04:00:00.000Z,,,True,,[],,,False,True,xd_drop_off,me2,"['self_service_out', 'mandatory_free_shipping']",,,48575020,REPUESTOSLITTMANN WELCHALLYN,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '3594930', 'value_name': 'Littmann', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '3594930', 'name': 'Littmann', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '25620478', 'value_name': 'SKU 70201186056/Classic III', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '25620478', 'name': 'SKU 70201186056/Classic III', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}",,,,,,,,36.0,18055.56,0.0,COP,
502,MCO1117165953, Mayfield D1411 De Meltblown Y Polipropileno Con 4 Capas 20 Cajas Color Blanco,new,762289-MLA52234205088_112022,MCO19757250,gold_special,https://www.mercadolibre.com.co/mayfield-d1411-de-meltblown-y-polipropileno-con-4-capas-20-cajas-color-blanco/p/MCO19757250,buy_it_now,MCO,MCO432761,MCO-SURGICAL_AND_INDUSTRIAL_MASKS,http://http2.mlstatic.com/D_762289-MLA52234205088_112022-I.jpg,COP,3,17812,18750.0,,500,,True,True,,2043-11-01T18:40:50.000Z,,,True,,[],YDFI07584,,False,False,xd_drop_off,me2,['self_service_in'],,,530008759,JUANCARLOSHERRERAOZUNA,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '13428659', 'value_name': 'Mayfield', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13428659', 'name': 'Mayfield', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1505}], 'source': 1505, 'value_type': 'list'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '13428660', 'value_name': 'D1411', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13428660', 'name': 'D1411', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '6.4 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '6.4 cm', 'struct': {'number': 6.4, 'unit': 'cm'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit', 'value_struct.number': 6.4, 'value_struct.unit': 'cm'}","{'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '140 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '140 g', 'struct': {'number': 140, 'unit': 'g'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit', 'value_struct.number': 140, 'value_struct.unit': 'g'}","{'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359392', 'value_name': 'Pack', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359392', 'name': 'Pack', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}","{'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': '235739', 'value_name': '20', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '235739', 'name': '20', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'number'}",,,,,,,,
503,MCO541787043,Spirulina Espirlina 800mg 100 Table - Unidad a $399,new,826413-MCO72247516565_102023,,gold_special,https://articulo.mercadolibre.com.co/MCO-541787043-spirulina-espirlina-800mg-100-tabletas-natural-systems-_JM,buy_it_now,MCO,MCO8830,MCO-SUPPLEMENTS,http://http2.mlstatic.com/D_826413-MCO72247516565_102023-I.jpg,COP,4,39900,,,1,,True,True,['FLAVOR'],2039-11-10T04:00:00.000Z,"{'46496871194': {'thumbnail': 'http://http2.mlstatic.com/D_826413-MCO72247516565_102023-O.jpg', 'ratio': '0.60', 'name': '', 'pictures_qty': 2, 'inventory_id': 'FPSB09467'}}",,False,,[],,,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,144337128,GYPSYMARKET.CO,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '20447531', 'value_name': 'Natural Systems', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '20447531', 'name': 'Natural Systems', 'struct': None, 'source': 3376461333454861}], 'source': 3376461333454861, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3570163010178927}], 'source': 3570163010178927, 'value_type': 'list'}","{'id': 'LINE', 'name': 'Línea', 'value_id': None, 'value_name': 'Saludable', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'Saludable', 'struct': None, 'source': 3376461333454861}], 'source': 3376461333454861, 'value_type': 'string'}","{'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 3376461333454861}], 'source': 3376461333454861, 'value_type': 'list'}","{'id': 'SERVING_WEIGHT', 'name': 'Peso de la porción', 'value_id': None, 'value_name': '1 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '1 g', 'struct': {'number': 1, 'unit': 'g'}, 'source': 7571550481372610}], 'source': 7571550481372610, 'value_type': 'number_unit', 'value_struct.number': 1, 'value_struct.unit': 'g'}","{'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': None, 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 3570163010178927}], 'source': 3570163010178927, 'value_type': 'number'}",,,,,36.0,1108.33,0.0,COP,
504,MCO581931862,Camilla Portátil 3 Posiciones!,new,606289-MCO71962898618_092023,,gold_special,https://articulo.mercadolibre.com.co/MCO-581931862-camilla-portatil-3-posiciones-_JM,buy_it_now,MCO,MCO180871,MCO-AESTHETIC_TREATMENT_TABLES_AND_CHAIRS,http://http2.mlstatic.com/D_606289-MCO71962898618_092023-I.jpg,COP,5,372000,,,1,,True,True,,2040-09-05T04:00:00.000Z,,,False,,[],,,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,7601093,TODO CAMILLAS,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '482699', 'value_name': 'Best Massage', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '482699', 'name': 'Best Massage', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 7092}], 'source': 7092, 'value_type': 'list'}","{'id': 'LENGTH', 'name': 'Largo', 'value_id': None, 'value_name': '180 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '180 cm', 'struct': {'unit': 'cm', 'number': 180}, 'source': 7571550481372610}], 'source': 7571550481372610, 'value_type': 'number_unit', 'value_struct.number': 180, 'value_struct.unit': 'cm'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'Massage Table', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'Massage Table', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}",,,,,,,36.0,10333.33,0.0,COP,
505,MCO597820757,Par X2 Unidades Corrector De Juanete Silicona Suave,new,612981-MCO74715909761_022024,,gold_pro,https://articulo.mercadolibre.com.co/MCO-597820757-par-x2-unidades-corrector-de-juanete-silicona-suave-_JM,buy_it_now,MCO,MCO431465,MCO-BUNION_CORRECTORS,http://http2.mlstatic.com/D_612981-MCO74715909761_022024-I.jpg,COP,6,9400,,,500,,True,True,"['COLOR', 'SIZE']",2043-01-18T15:19:47.000Z,"{'177446582415': {'thumbnail': 'http://http2.mlstatic.com/D_612981-MCO74715909761_022024-O.jpg', 'ratio': '1.05', 'name': 'Azul', 'pictures_qty': 10, 'inventory_id': 'VUOQ19437'}, '174062276292': {'thumbnail': 'http://http2.mlstatic.com/D_652271-MCO70509370470_072023-O.jpg', 'ratio': '0.99', 'name': 'Blanco', 'pictures_qty': 10, 'inventory_id': 'JSZR30138'}, '175165126889': {'thumbnail': 'http://http2.mlstatic.com/D_882285-MCO74715841533_022024-O.jpg', 'ratio': '0.75', 'name': 'Piel', 'pictures_qty': 10, 'inventory_id': 'DIJS29520'}, '180693736715': {'thumbnail': 'http://http2.mlstatic.com/D_963515-MCO72936600509_112023-O.jpg', 'ratio': '0.64', 'name': 'Negro', 'pictures_qty': 10}}",,False,,[],,,False,False,xd_drop_off,me2,['self_service_in'],,,73243604,GREYBAQUEROLEZCANO,"{'id': 'UNITS_PER_PACKAGE', 'name': 'Unidades por envase', 'value_id': '-1', 'value_name': None, 'attribute_group_id': '', 'attribute_group_name': '', 'value_struct': None, 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 81068639424647}], 'source': 81068639424647, 'value_type': 'integer'}","{'id': 'BRAND', 'name': 'Marca', 'value_id': None, 'value_name': 'GREYBAQUEROLEZCANO', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'GREYBAQUEROLEZCANO', 'struct': None, 'source': 7571550481372610}], 'source': 7571550481372610, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 81068639424647}], 'source': 81068639424647, 'value_type': 'list'}","{'id': 'LENGTH', 'name': 'Largo', 'value_id': None, 'value_name': '3 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '3 cm', 'struct': {'number': 3, 'unit': 'cm'}, 'source': 7571550481372610}], 'source': 7571550481372610, 'value_type': 'number_unit', 'value_struct.number': 3, 'value_struct.unit': 'cm'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'PAR', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'PAR', 'struct': None, 'source': 7571550481372610}], 'source': 7571550481372610, 'value_type': 'string'}","{'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 7571550481372610}], 'source': 7571550481372610, 'value_type': 'list'}","{'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': None, 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 2579503448603610}], 'source': 2579503448603610, 'value_type': 'number'}",,,,,,,,
506,MCO1363161255,Renu Solución Lentes De Contacto 120 Ml,new,632017-MLU71712616516_092023,MCO27107045,gold_special,https://www.mercadolibre.com.co/renu-solucion-lentes-de-contacto-120-ml/p/MCO27107045,buy_it_now,MCO,MCO420674,MCO-CONTACT_LENS_CLEANING_SOLUTIONS,http://http2.mlstatic.com/D_632017-MLU71712616516_092023-I.jpg,COP,7,37000,,,1,,True,True,,2043-11-16T04:00:00.000Z,,,True,,[],,,False,False,xd_drop_off,me2,['self_service_in'],,,312981829,BETASTORE.ONLINE,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '18875579', 'value_name': 'Renu', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '18875579', 'name': 'Renu', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'list'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '13816010', 'value_name': '120ml', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13816010', 'name': '120ml', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'UNIT_VOLUME', 'name': 'Volumen de la unidad', 'value_id': '112839', 'value_name': '120 mL', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': '112839', 'name': '120 mL', 'struct': {'number': 120, 'unit': 'mL'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 120, 'value_struct.unit': 'mL'}",,,,,,,36.0,1027.78,0.0,COP,
